관리비_index,회원_index,청구년월,납부상태,합계금액,전기세,수도세,가스비,일반관리비,공동전기료,승강기전기료,청소비,경비비,수선유지비
9012,724,20250701,True,200273,52092,14365,33190,42000,14548,10206,17784,12064,4024
9013,724,20250801,False,195657,45460,15718,34870,40410,14441,10320,18430,11870,4138
9014,724,20250901,True,200937,50848,16163,33487,41314,14316,10500,18007,12338,3964
9015,724,20251001,False,193904,47830,14570,30975,41277,14100,10570,18287,12273,4022
9016,724,20251101,True,200389,52564,15711,32090,40889,14195,10071,18733,12246,3890
9017,724,20251201,True,195010,45614,14743,34234,41448,14366,10718,17968,12009,3910
9018,724,20260101,True,197904,52436,15164,30084,41311,14441,10238,18098,12026,4106
9019,724,20260201,True,201449,50297,15954,34827,40827,14496,10378,18127,12463,4080
9020,724,20260301,True,195410,46815,14289,32976,42535,14118,10154,18166,12340,4017
9021,724,20260401,True,195316,45512,16087,32949,41263,14186,10160,18837,12301,4021
9022,724,20260501,True,197427,51296,14697,29900,41871,14680,10208,18751,12089,3935
9023,724,20260601,True,197939,50079,14474,32848,41156,14449,10147,18429,12279,4078
9024,724,20260701,True,198830,48332,14564,32830,42548,14649,10788,18976,12074,4069
9025,724,20260801,True,198072,48089,15591,32590,41935,14431,10427,18895,12186,3928
9026,724,20260901,True,197383,48847,14471,33046,41559,14535,10158,18520,12225,4022
9027,725,20260901,True,164813,36032,9415,20741,41559,14535,6969,18520,12225,4817
9028,726,20250901,True,255253,78387,24370,54025,41314,14316,6874,18007,12338,5622
9029,726,20251001,True,251705,75087,25646,51916,41277,14100,7443,18287,12273,5676
9030,726,20251101,True,247267,76091,24368,48345,40889,14195,7102,18733,12246,5298
9031,726,20251201,True,253012,74750,25107,54755,41448,14366,7184,17968,12009,5425
9032,726,20260101,True,256824,79317,26157,52591,41311,14441,7511,18098,12026,5372
9033,726,20260201,True,262520,83832,23968,55526,40827,14496,7601,18127,12463,5680
9034,726,20260301,True,249043,76610,23203,49186,42535,14118,7036,18166,12340,5849
9035,726,20260401,True,254828,82267,23373,49721,41263,14186,7148,18837,12301,5732
9036,726,20260501,True,263366,87188,23233,52687,41871,14680,7251,18751,12089,5616
9037,726,20260601,True,254987,74610,25768,55381,41156,14449,7304,18429,12279,5611
9038,726,20260701,True,257954,80826,24201,52134,42548,14649,7076,18976,12074,5470
9039,726,20260801,True,268927,86432,25764,56069,41935,14431,7422,18895,12186,5793
9040,726,20260901,False,261552,86230,24693,51276,41559,14535,7094,18520,12225,5420
9041,727,20240901,True,184453,42320,13801,28660,41110,13935,9696,17461,11797,5673
9042,727,20241001,True,187472,44194,13847,28570,41593,14034,9192,18298,12101,5643
9043,727,20241101,True,181236,40910,13216,27692,39674,14192,9779,18072,11930,5771
9044,727,20241201,True,187449,45612,13770,28260,40260,14161,10066,17595,11890,5835
9045,727,20250101,True,183761,42993,13950,25805,40709,14404,10019,18308,11808,5765
9046,727,20250201,True,184426,41328,13977,28249,40874,13885,9701,18373,12190,5849
9047,727,20250301,True,186841,45681,13683,27477,40533,14233,9421,18132,11783,5898
9048,727,20250401,True,184441,41125,12974,29129,41549,14187,9489,18316,12029,5643
9049,727,20250501,True,183375,41565,12256,30077,40063,14059,9314,17664,12288,6089
9050,727,20250601,True,186574,42786,13387,28367,41930,14442,9981,17954,11787,5940
9051,727,20250701,True,185022,41592,12413,29629,42000,14548,9355,17784,12064,5637
9052,727,20250801,True,182635,42093,11991,28268,40410,14441,9566,18430,11870,5566
9053,727,20250901,True,180815,40558,13243,25842,41314,14316,9606,18007,12338,5591
9054,727,20251001,True,184213,43569,12594,26637,41277,14100,9656,18287,12273,5820
9055,727,20251101,True,189154,45829,12488,29395,40889,14195,9560,18733,12246,5819
9056,727,20251201,False,186094,43643,12382,28578,41448,14366,10007,17968,12009,5693
9057,727,20260101,True,186408,44949,12011,28092,41311,14441,9525,18098,12026,5955
9058,727,20260201,True,183034,41785,13301,26281,40827,14496,9745,18127,12463,6009
9059,727,20260301,True,186443,44135,12879,26435,42535,14118,9875,18166,12340,5960
9060,727,20260401,True,182357,39601,12574,27964,41263,14186,9629,18837,12301,6002
9061,727,20260501,True,181779,39647,12320,26520,41871,14680,9871,18751,12089,6030
9062,727,20260601,True,187870,45860,13334,26119,41156,14449,10324,18429,12279,5920
9063,727,20260701,True,187207,40201,12836,30212,42548,14649,9733,18976,12074,5978
9064,727,20260801,True,191600,45803,12680,29908,41935,14431,9536,18895,12186,6226
9065,727,20260901,True,184067,41389,12025,27499,41559,14535,10464,18520,12225,5851
9066,728,20241201,True,150837,27772,7406,18781,40260,14161,7326,17595,11890,5646
9067,728,20250101,True,149488,26497,7505,17101,40709,14404,7720,18308,11808,5436
9068,728,20250201,True,153124,29143,8142,17729,40874,13885,7186,18373,12190,5602
9069,728,20250301,True,151440,26222,8333,19323,40533,14233,7312,18132,11783,5569
9070,728,20250401,True,153525,28193,8385,17779,41549,14187,7662,18316,12029,5425
9071,728,20250501,True,150278,27345,8578,16953,40063,14059,7805,17664,12288,5523
9072,728,20250601,True,153850,29526,7849,17673,41930,14442,7247,17954,11787,5442
9073,728,20250701,True,154878,29508,8639,17642,42000,14548,7391,17784,12064,5302
9074,728,20250801,True,153070,29418,7849,17512,40410,14441,7483,18430,11870,5657
9075,728,20250901,True,152299,26931,7811,18704,41314,14316,7415,18007,12338,5463
9076,728,20251001,True,154694,29643,8493,17440,41277,14100,7714,18287,12273,5467
9077,728,20251101,True,155100,29470,8094,18186,40889,14195,7755,18733,12246,5532
9078,728,20251201,True,155748,29714,8487,18227,41448,14366,7726,17968,12009,5803
9079,728,20260101,True,152145,27695,7370,18060,41311,14441,7516,18098,12026,5628
9080,728,20260201,True,153265,29185,7497,17246,40827,14496,7773,18127,12463,5651
9081,728,20260301,True,152147,26446,8234,16965,42535,14118,7646,18166,12340,5697
9082,728,20260401,True,156601,29965,8220,18648,41263,14186,7801,18837,12301,5380
9083,728,20260501,True,153543,27271,8082,18105,41871,14680,7349,18751,12089,5345
9084,728,20260601,False,156522,29617,8080,19020,41156,14449,8094,18429,12279,5398
9085,728,20260701,True,153922,27323,8038,17150,42548,14649,7520,18976,12074,5644
9086,728,20260801,True,157348,30238,7414,19039,41935,14431,7651,18895,12186,5559
9087,728,20260901,True,157904,30108,7985,19121,41559,14535,8099,18520,12225,5752
9088,729,20230201,True,198307,56369,17218,33471,38639,13588,5883,17525,11193,4421
9089,729,20230301,True,196256,54114,15362,34612,39852,13686,5856,17153,11299,4322
9090,729,20230401,True,203466,58614,16642,36097,40220,13466,5877,16971,11285,4294
9091,729,20230501,True,203504,56731,16784,36312,40077,13671,6338,17618,11669,4304
9092,729,20230601,False,205010,59087,17400,35440,39537,13946,6302,17278,11587,4433
9093,729,20230701,True,202037,54691,16360,37640,40184,13730,5802,17728,11623,4279
9094,729,20230801,True,196927,54641,16942,32337,40010,13364,6365,17209,11477,4582
9095,729,20230901,True,206339,59975,17697,37181,38847,13516,6288,17130,11491,4214
9096,729,20231001,True,198079,55593,16226,33360,40016,13630,5926,17394,11472,4462
9097,729,20231101,True,201620,53721,17112,37384,39356,14045,6400,17668,11724,4210
9098,729,20231201,True,202146,58696,16172,34577,39235,13927,6021,17275,11611,4632
9099,729,20240101,True,206680,59715,16727,35353,40931,13891,6310,17650,11809,4294
9100,729,20240201,True,199932,55184,15518,34864,40711,14009,6347,17394,11449,4456
9101,729,20240301,True,199621,53889,15687,36433,39731,13683,6209,17408,12002,4579
9102,729,20240401,True,206107,59241,16703,35397,40922,13740,6002,17830,11702,4570
9103,729,20240501,True,199535,54445,16152,33998,41070,13864,6355,17517,11636,4498
9104,729,20240601,True,197377,52498,17545,32552,40433,13752,6050,17830,12038,4679
9105,729,20240701,True,200059,53233,17430,34424,40178,13746,6501,18227,11831,4489
9106,729,20240801,True,201101,53586,17579,36568,39627,13650,6395,17471,11921,4304
9107,729,20240901,True,206168,58783,16524,35789,41110,13935,6448,17461,11797,4321
9108,729,20241001,True,200866,51819,16017,36237,41593,14034,6143,18298,12101,4624
9109,729,20241101,True,197157,52445,17167,33096,39674,14192,6297,18072,11930,4284
9110,729,20241201,True,203385,59276,16210,33545,40260,14161,6106,17595,11890,4342
9111,729,20250101,True,204725,57447,16301,35191,40709,14404,6214,18308,11808,4343
9112,729,20250201,True,206172,60211,16466,33671,40874,13885,6000,18373,12190,4502
9113,729,20250301,True,200902,53208,17343,34896,40533,14233,6198,18132,11783,4576
9114,729,20250401,True,203280,55439,16561,34518,41549,14187,6266,18316,12029,4415
9115,729,20250501,True,203436,58154,15840,34337,40063,14059,6379,17664,12288,4652
9116,729,20250601,True,199471,51745,15625,34783,41930,14442,6576,17954,11787,4629
9117,729,20250701,True,205650,58608,15688,34125,42000,14548,6203,17784,12064,4630
9118,729,20250801,True,204994,58910,15937,34154,40410,14441,6042,18430,11870,4800
9119,729,20250901,True,210135,59322,16274,37448,41314,14316,6570,18007,12338,4546
9120,729,20251001,True,206290,57361,17130,35066,41277,14100,6111,18287,12273,4685
9121,729,20251101,True,201270,53098,16143,34851,40889,14195,6336,18733,12246,4779
9122,729,20251201,True,200637,51643,17366,35127,41448,14366,6269,17968,12009,4441
9123,729,20260101,True,198716,53523,15597,32897,41311,14441,6154,18098,12026,4669
9124,729,20260201,True,206079,54798,16418,37774,40827,14496,6459,18127,12463,4717
9125,729,20260301,True,204366,54866,16225,35106,42535,14118,6338,18166,12340,4672
9126,729,20260401,True,207859,59494,17166,33681,41263,14186,6294,18837,12301,4637
9127,729,20260501,True,208912,57646,15187,37519,41871,14680,6391,18751,12089,4778
9128,729,20260601,True,203650,54067,16143,36207,41156,14449,6198,18429,12279,4722
9129,729,20260701,True,209193,58524,16222,34816,42548,14649,6702,18976,12074,4682
9130,729,20260801,True,207952,54902,17521,36744,41935,14431,6705,18895,12186,4633
9131,729,20260901,True,206124,58366,16226,33329,41559,14535,6731,18520,12225,4633
9132,730,20251101,True,212011,58975,17390,36879,40889,14195,8875,18733,12246,3829
9133,730,20251201,True,215589,58366,17563,41005,41448,14366,8978,17968,12009,3886
9134,730,20260101,True,219853,66916,18021,36382,41311,14441,8633,18098,12026,4025
9135,730,20260201,True,224042,64740,19023,41314,40827,14496,9081,18127,12463,3971
9136,730,20260301,True,220465,62671,19059,38879,42535,14118,8840,18166,12340,3857
9137,730,20260401,True,216437,59570,17662,39356,41263,14186,9465,18837,12301,3797
9138,730,20260501,True,222733,66700,18763,36945,41871,14680,8776,18751,12089,4158
9139,730,20260601,True,221626,66224,18525,37171,41156,14449,9300,18429,12279,4093
9140,730,20260701,True,225113,63345,19522,41275,42548,14649,8882,18976,12074,3842
9141,730,20260801,True,214081,57785,18139,37651,41935,14431,9086,18895,12186,3973
9142,730,20260901,True,216812,60661,18611,37914,41559,14535,8766,18520,12225,4021
9143,731,20260301,True,144947,22419,6885,13952,42535,14118,9522,18166,12340,5010
9144,731,20260401,True,145177,22995,7004,13974,41263,14186,9404,18837,12301,5213
9145,731,20260501,True,147586,24995,6949,13832,41871,14680,9577,18751,12089,4842
9146,731,20260601,True,146179,23269,7553,14932,41156,14449,9285,18429,12279,4827
9147,731,20260701,False,149395,24733,6720,15021,42548,14649,9357,18976,12074,5317
9148,731,20260801,True,147260,24748,6717,14011,41935,14431,9204,18895,12186,5133
9149,731,20260901,True,146015,22366,7034,15406,41559,14535,9072,18520,12225,5298
9150,732,20260901,True,249426,76604,22967,48307,41559,14535,9329,18520,12225,5380
9151,733,20260101,True,240434,67721,22805,48567,41311,14441,8906,18098,12026,6559
9152,733,20260201,True,243777,71210,22886,47108,40827,14496,9626,18127,12463,7034
9153,733,20260301,True,236307,68567,21357,43372,42535,14118,9197,18166,12340,6655
9154,733,20260401,True,235239,64319,20675,47358,41263,14186,9290,18837,12301,7010
9155,733,20260501,True,238751,67177,20102,48214,41871,14680,9376,18751,12089,6491
9156,733,20260601,True,228368,62098,20166,43563,41156,14449,9556,18429,12279,6672
9157,733,20260701,True,233007,62702,21910,43852,42548,14649,9775,18976,12074,6521
9158,733,20260801,True,241671,68844,22281,46817,41935,14431,9596,18895,12186,6686
9159,733,20260901,False,232544,62197,21964,44987,41559,14535,9748,18520,12225,6809
9160,734,20241101,True,221658,62748,18425,40443,39674,14192,9796,18072,11930,6378
9161,734,20241201,True,222390,58823,20577,42759,40260,14161,9993,17595,11890,6332
9162,734,20250101,True,226359,65834,18352,40095,40709,14404,10670,18308,11808,6179
9163,734,20250201,True,228218,64776,18056,43657,40874,13885,9897,18373,12190,6510
9164,734,20250301,True,220410,60217,18442,40152,40533,14233,10658,18132,11783,6260
9165,734,20250401,True,221711,60050,18226,40167,41549,14187,10534,18316,12029,6653
9166,734,20250501,True,222291,61548,19719,40368,40063,14059,9977,17664,12288,6605
9167,734,20250601,True,227652,63939,20009,40235,41930,14442,10487,17954,11787,6869
9168,734,20250701,True,224721,62986,20549,38479,42000,14548,9996,17784,12064,6315
9169,734,20250801,True,225568,62821,19529,41834,40410,14441,9883,18430,11870,6350
9170,734,20250901,True,224486,61673,19350,40024,41314,14316,10561,18007,12338,6903
9171,734,20251001,True,223290,58967,19705,41106,41277,14100,10680,18287,12273,6895
9172,734,20251101,True,222079,58260,20284,39882,40889,14195,10881,18733,12246,6709
9173,734,20251201,True,227448,62712,19025,42666,41448,14366,10611,17968,12009,6643
9174,734,20260101,True,227188,63743,20341,40546,41311,14441,10193,18098,12026,6489
9175,734,20260201,True,223064,59464,18956,41889,40827,14496,10071,18127,12463,6771
9176,734,20260301,True,223097,59654,17994,41208,42535,14118,10655,18166,12340,6427
9177,734,20260401,True,223994,61049,18837,40731,41263,14186,10319,18837,12301,6471
9178,734,20260501,True,228076,63973,20359,38503,41871,14680,10990,18751,12089,6860
9179,734,20260601,True,222247,61403,19300,38336,41156,14449,10222,18429,12279,6673
9180,734,20260701,True,227939,64774,18725,39087,42548,14649,10370,18976,12074,6736
9181,734,20260801,True,225040,59286,18129,42655,41935,14431,10500,18895,12186,7023
9182,734,20260901,True,228033,62370,18046,43649,41559,14535,10161,18520,12225,6968
9183,735,20260301,True,196513,46436,14306,33816,42535,14118,10246,18166,12340,4550
9184,735,20260401,True,202440,52237,15671,32805,41263,14186,10360,18837,12301,4780
9185,735,20260501,True,200654,52626,14554,31051,41871,14680,10230,18751,12089,4802
9186,735,20260601,True,197346,49698,13530,33183,41156,14449,10155,18429,12279,4467
9187,735,20260701,True,200497,51504,15774,30512,42548,14649,9613,18976,12074,4847
9188,735,20260801,True,193920,45785,13892,32059,41935,14431,9936,18895,12186,4801
9189,735,20260901,True,199298,52432,14729,30871,41559,14535,9983,18520,12225,4444
9190,736,20260901,True,164931,31933,10239,23496,41559,14535,8180,18520,12225,4244
9191,737,20251201,True,240884,72593,20277,46845,41448,14366,9176,17968,12009,6202
9192,737,20260101,True,237168,72841,21203,41460,41311,14441,9412,18098,12026,6376
9193,737,20260201,False,236099,70969,19534,44352,40827,14496,9330,18127,12463,6001
9194,737,20260301,True,239639,70945,21360,44112,42535,14118,9806,18166,12340,6257
9195,737,20260401,True,241115,73435,18983,46565,41263,14186,9380,18837,12301,6165
9196,737,20260501,True,232772,67503,19810,42116,41871,14680,9733,18751,12089,6219
9197,737,20260601,True,240538,70486,20580,46788,41156,14449,9863,18429,12279,6508
9198,737,20260701,True,241463,70836,20953,45271,42548,14649,9824,18976,12074,6332
9199,737,20260801,True,235011,67833,21612,42368,41935,14431,9406,18895,12186,6345
9200,737,20260901,True,234821,65800,21108,45331,41559,14535,9744,18520,12225,5999
9201,738,20251101,False,140707,22524,7080,13815,40889,14195,6950,18733,12246,4275
9202,738,20251201,True,141438,23737,6865,14079,41448,14366,6725,17968,12009,4241
9203,738,20260101,True,145058,25167,7404,15383,41311,14441,6912,18098,12026,4316
9204,738,20260201,True,139787,22384,6863,13850,40827,14496,6714,18127,12463,4063
9205,738,20260301,True,143126,23206,7216,14703,42535,14118,6724,18166,12340,4118
9206,738,20260401,True,143602,24345,7011,14504,41263,14186,6859,18837,12301,4296
9207,738,20260501,True,145503,24731,7424,14728,41871,14680,6908,18751,12089,4321
9208,738,20260601,True,144349,23813,6953,15832,41156,14449,7051,18429,12279,4387
9209,738,20260701,True,144594,23589,6458,15135,42548,14649,6802,18976,12074,4363
9210,738,20260801,True,146088,25918,6908,14694,41935,14431,6853,18895,12186,4268
9211,738,20260901,True,143556,24095,6616,15311,41559,14535,6519,18520,12225,4176
9212,739,20260601,True,182874,43608,12744,25984,41156,14449,10147,18429,12279,4078
9213,739,20260701,True,190846,45442,13469,28831,42548,14649,10788,18976,12074,4069
9214,739,20260801,True,185533,44773,13036,25922,41935,14431,10427,18895,12186,3928
9215,739,20260901,True,238601,95066,12361,30155,41559,14535,10158,18520,12225,4022
9216,740,20260801,True,177784,38464,11616,28304,41935,14431,6949,18895,12186,5004
9217,740,20260901,True,182971,42610,13153,28583,41559,14535,6969,18520,12225,4817
9218,741,20260601,True,249843,79391,21363,49861,41156,14449,7304,18429,12279,5611
9219,741,20260701,True,252748,79550,22963,49442,42548,14649,7076,18976,12074,5470
9220,741,20260801,True,247446,80325,21045,45414,41935,14431,7422,18895,12186,5793
9221,741,20260901,True,242158,72296,23865,46644,41559,14535,7094,18520,12225,5420
9222,742,20260901,True,229382,62040,19902,44286,41559,14535,10464,18520,12225,5851
9223,743,20260601,True,153968,27295,7855,19013,41156,14449,8094,18429,12279,5398
9224,743,20260701,True,154630,27933,8561,16725,42548,14649,7520,18976,12074,5644
9225,743,20260801,True,157485,29976,7806,19046,41935,14431,7651,18895,12186,5559
9226,743,20260901,True,154405,27740,7454,18521,41559,14535,8099,18520,12225,5752
9227,744,20260601,True,217876,64852,17959,37832,41156,14449,6198,18429,12279,4722
9228,744,20260701,True,219121,61834,18241,39415,42548,14649,6702,18976,12074,4682
9229,744,20260801,True,218366,62793,19174,37614,41935,14431,6705,18895,12186,4633
9230,744,20260901,True,222748,66485,17919,40141,41559,14535,6731,18520,12225,4633
9231,745,20230401,True,226864,67650,21097,43800,40220,13466,8689,16971,11285,3686
9232,745,20230501,False,230843,67472,22403,46175,40077,13671,8182,17618,11669,3576
9233,745,20230601,True,229603,69140,20249,45196,39537,13946,8900,17278,11587,3770
9234,745,20230701,True,230606,68414,21214,45321,40184,13730,8672,17728,11623,3720
9235,745,20230801,True,226034,64772,22216,44199,40010,13364,8861,17209,11477,3926
9236,745,20230901,True,225277,68957,20479,42442,38847,13516,8491,17130,11491,3924
9237,745,20231001,True,227098,69904,20423,42377,40016,13630,8188,17394,11472,3694
9238,745,20231101,True,230320,67199,20820,47450,39356,14045,8427,17668,11724,3631
9239,745,20231201,True,231071,72043,20864,43851,39235,13927,8609,17275,11611,3656
9240,745,20240101,True,232108,68705,19397,47196,40931,13891,8603,17650,11809,3926
9241,745,20240201,True,226945,70096,20212,40748,40711,14009,8504,17394,11449,3822
9242,745,20240301,True,230683,69340,21165,45316,39731,13683,8315,17408,12002,3723
9243,745,20240401,True,225567,65393,20063,43704,40922,13740,8426,17830,11702,3787
9244,745,20240501,True,228879,66501,20043,45593,41070,13864,8732,17517,11636,3923
9245,745,20240601,True,225958,67042,19338,42831,40433,13752,8800,17830,12038,3894
9246,745,20240701,True,229635,69623,20965,42431,40178,13746,8758,18227,11831,3876
9247,745,20240801,True,225697,66015,19436,44800,39627,13650,8862,17471,11921,3915
9248,745,20240901,True,230023,72695,20406,40531,41110,13935,8328,17461,11797,3760
9249,745,20241001,True,231102,64391,20995,46690,41593,14034,8984,18298,12101,4016
9250,745,20241101,True,230373,67063,22296,44769,39674,14192,8639,18072,11930,3738
9251,745,20241201,True,234732,72396,20999,45032,40260,14161,8471,17595,11890,3928
9252,745,20250101,True,230084,67785,19137,45545,40709,14404,8421,18308,11808,3967
9253,745,20250201,True,228255,63716,21051,45213,40874,13885,9231,18373,12190,3722
9254,745,20250301,True,237309,71292,21225,47415,40533,14233,8857,18132,11783,3839
9255,745,20250401,True,240479,72880,21923,47029,41549,14187,8805,18316,12029,3761
9256,745,20250501,True,231988,67762,21703,45923,40063,14059,8694,17664,12288,3832
9257,745,20250601,True,237585,71421,19442,47396,41930,14442,9268,17954,11787,3945
9258,745,20250701,True,226514,63289,20478,43340,42000,14548,9232,17784,12064,3779
9259,745,20250801,True,233923,70554,21967,43374,40410,14441,9133,18430,11870,3744
9260,745,20250901,True,227839,65088,19889,44434,41314,14316,8548,18007,12338,3905
9261,745,20251001,True,234179,68371,19940,47086,41277,14100,8869,18287,12273,3976
9262,745,20251101,True,234893,71257,19568,45301,40889,14195,8875,18733,12246,3829
9263,745,20251201,True,227285,67144,19226,42260,41448,14366,8978,17968,12009,3886
9264,745,20260101,False,233859,71363,20057,43905,41311,14441,8633,18098,12026,4025
9265,745,20260201,True,227748,65963,20447,42373,40827,14496,9081,18127,12463,3971
9266,745,20260301,True,229553,65263,19990,44444,42535,14118,8840,18166,12340,3857
9267,745,20260401,True,226783,63682,19498,43754,41263,14186,9465,18837,12301,3797
9268,745,20260501,True,240485,72406,21306,46448,41871,14680,8776,18751,12089,4158
9269,745,20260601,True,239644,71960,21185,46793,41156,14449,9300,18429,12279,4093
9270,745,20260701,True,225121,64339,19166,40645,42548,14649,8882,18976,12074,3842
9271,745,20260801,True,226248,64332,19198,42212,41935,14431,9086,18895,12186,3973
9272,745,20260901,True,227000,62841,21242,43291,41559,14535,8766,18520,12225,4021
9273,746,20240301,True,155527,29610,8522,20833,39731,13683,8979,17408,12002,4759
9274,746,20240401,True,159196,31807,8740,20391,40922,13740,9154,17830,11702,4910
9275,746,20240501,True,155945,31469,8485,18789,41070,13864,8459,17517,11636,4656
9276,746,20240601,True,157735,32053,9402,18960,40433,13752,8569,17830,12038,4698
9277,746,20240701,True,156340,30936,8678,19260,40178,13746,8493,18227,11831,4991
9278,746,20240801,True,155768,31658,9423,18484,39627,13650,8440,17471,11921,5094
9279,746,20240901,True,159701,32002,9869,19720,41110,13935,8943,17461,11797,4864
9280,746,20241001,True,160638,31460,8796,20526,41593,14034,8901,18298,12101,4929
9281,746,20241101,True,156956,31638,8921,18422,39674,14192,9021,18072,11930,5086
9282,746,20241201,True,155911,28885,9636,19336,40260,14161,9002,17595,11890,5146
9283,746,20250101,True,157033,28003,9742,20177,40709,14404,8734,18308,11808,5148
9284,746,20250201,True,161296,31844,9702,20791,40874,13885,8742,18373,12190,4895
9285,746,20250301,True,153644,27854,9074,18143,40533,14233,8894,18132,11783,4998
9286,746,20250401,True,158961,30166,8556,19969,41549,14187,9202,18316,12029,4987
9287,746,20250501,True,154897,29936,8825,18503,40063,14059,8820,17664,12288,4739
9288,746,20250601,True,160035,31566,8775,19919,41930,14442,8933,17954,11787,4729
9289,746,20250701,True,159690,30965,9785,18818,42000,14548,8865,17784,12064,4861
9290,746,20250801,True,155269,28211,9434,18132,40410,14441,9128,18430,11870,5213
9291,746,20250901,True,158621,30199,9549,19223,41314,14316,8644,18007,12338,5031
9292,746,20251001,True,156594,29690,8909,18101,41277,14100,8925,18287,12273,5032
9293,746,20251101,True,162206,32128,9573,19867,40889,14195,9455,18733,12246,5120
9294,746,20251201,True,159770,30048,9349,20724,41448,14366,8644,17968,12009,5214
9295,746,20260101,True,160356,31571,9909,18999,41311,14441,9140,18098,12026,4861
9296,746,20260201,True,157617,28858,8729,19904,40827,14496,9186,18127,12463,5027
9297,746,20260301,True,160639,29662,9684,19602,42535,14118,9522,18166,12340,5010
9298,746,20260401,True,161577,31469,9415,19489,41263,14186,9404,18837,12301,5213
9299,746,20260501,True,159776,28006,9580,20380,41871,14680,9577,18751,12089,4842
9300,746,20260601,True,159317,28961,9511,20420,41156,14449,9285,18429,12279,4827
9301,746,20260701,True,161641,28775,9589,20356,42548,14649,9357,18976,12074,5317
9302,746,20260801,True,159940,28911,8593,20652,41935,14431,9204,18895,12186,5133
9303,746,20260901,True,161059,29396,9754,20700,41559,14535,9072,18520,12225,5298
9304,747,20260901,True,233839,66355,21242,44694,41559,14535,9329,18520,12225,5380
9305,748,20260201,True,206587,52971,17474,33569,40827,14496,9626,18127,12463,7034
9306,748,20260301,True,213209,56028,17337,36833,42535,14118,9197,18166,12340,6655
9307,748,20260401,True,211771,56093,17663,35128,41263,14186,9290,18837,12301,7010
9308,748,20260501,True,207527,52523,16736,35010,41871,14680,9376,18751,12089,6491
9309,748,20260601,True,206274,52641,16401,34691,41156,14449,9556,18429,12279,6672
9310,748,20260701,True,215363,59100,17159,34561,42548,14649,9775,18976,12074,6521
9311,748,20260801,True,215112,57274,17027,37082,41935,14431,9596,18895,12186,6686
9312,748,20260901,True,205341,50748,17128,34069,41559,14535,9748,18520,12225,6809
9313,749,20260601,True,186043,44748,11714,26373,41156,14449,10222,18429,12279,6673
9314,749,20260701,True,189998,46136,12620,25889,42548,14649,10370,18976,12074,6736
9315,749,20260801,False,183717,41914,11877,24956,41935,14431,10500,18895,12186,7023
9316,749,20260901,True,189655,44781,12768,28138,41559,14535,10161,18520,12225,6968
9317,750,20250701,True,208014,52238,17231,38188,42000,14548,9597,17784,12064,4364
9318,750,20250801,True,213126,58463,17390,37549,40410,14441,10122,18430,11870,4451
9319,750,20250901,True,211250,53646,18058,38837,41314,14316,10263,18007,12338,4471
9320,750,20251001,True,211072,58415,16363,35987,41277,14100,9703,18287,12273,4667
9321,750,20251101,True,208223,53636,18046,36267,40889,14195,9834,18733,12246,4377
9322,750,20251201,True,209713,59261,16168,34519,41448,14366,9582,17968,12009,4392
9323,750,20260101,True,205424,53145,15741,36451,41311,14441,9803,18098,12026,4408
9324,750,20260201,True,211334,59145,16912,35156,40827,14496,9425,18127,12463,4783
9325,750,20260301,True,212106,54471,18038,37642,42535,14118,10246,18166,12340,4550
9326,750,20260401,True,213616,58127,17383,36379,41263,14186,10360,18837,12301,4780
9327,750,20260501,True,211720,56989,17793,34515,41871,14680,10230,18751,12089,4802
9328,750,20260601,True,204204,52347,17392,33530,41156,14449,10155,18429,12279,4467
9329,750,20260701,True,210461,54403,16525,36826,42548,14649,9613,18976,12074,4847
9330,750,20260801,True,212582,56587,16338,37473,41935,14431,9936,18895,12186,4801
9331,750,20260901,True,213560,57034,17799,37461,41559,14535,9983,18520,12225,4444
9332,751,20250101,True,164201,33562,10476,23144,40709,14404,7469,18308,11808,4321
9333,751,20250201,True,165916,33824,10846,23983,40874,13885,7607,18373,12190,4334
9334,751,20250301,True,166325,36389,10701,22527,40533,14233,7993,18132,11783,4034
9335,751,20250401,True,165009,33738,9919,23560,41549,14187,7647,18316,12029,4064
9336,751,20250501,True,159553,31453,9599,22448,40063,14059,7708,17664,12288,4271
9337,751,20250601,True,164520,34886,9591,21607,41930,14442,8121,17954,11787,4202
9338,751,20250701,True,164726,34464,9460,22365,42000,14548,7662,17784,12064,4379
9339,751,20250801,True,165469,34440,10416,23673,40410,14441,7518,18430,11870,4271
9340,751,20250901,True,163187,32647,11008,21384,41314,14316,8144,18007,12338,4029
9341,751,20251001,True,161895,32090,10410,21619,41277,14100,7767,18287,12273,4072
9342,751,20251101,True,163232,32742,10497,21547,40889,14195,8291,18733,12246,4092
9343,751,20251201,True,165827,33911,10867,23049,41448,14366,7879,17968,12009,4330
9344,751,20260101,True,159632,31282,9494,20908,41311,14441,7987,18098,12026,4085
9345,751,20260201,True,165765,33442,10868,22897,40827,14496,8306,18127,12463,4339
9346,751,20260301,True,164209,31671,10028,23599,42535,14118,7685,18166,12340,4067
9347,751,20260401,True,165030,31961,10091,24223,41263,14186,7874,18837,12301,4294
9348,751,20260501,True,164976,33414,10464,21688,41871,14680,7936,18751,12089,4083
9349,751,20260601,True,162128,31438,10517,21491,41156,14449,7897,18429,12279,4472
9350,751,20260701,True,168119,33138,9982,24259,42548,14649,8397,18976,12074,4096
